,HomePlanet,CryoSleep,Cabin,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Name,Transported,PassengerGroup,PassengerNumber,CabinDeck,CabinNumber,CabinSide,TotalSpent
6114,Earth,False,F/1766/P,55 Cancri e,24.0,False,2.0,644.0,0.0,0.0,0.0,Rice Mejiaddox,False,8611,01,F,1766,P,646.0
6115,Earth,False,E/565/S,55 Cancri e,50.0,False,0.0,0.0,117.0,712.0,0.0,Kris Buckentry,True,8615,01,E,565,S,829.0
6116,Earth,True,G/1389/S,55 Cancri e,13.0,False,0.0,0.0,0.0,0.0,0.0,Jarena Buckentry,True,8615,02,G,1389,S,0.0
6117,Mars,False,F/1767/P,TRAPPIST-1e,43.0,False,27.0,0.0,797.0,830.0,161.0,Fruik Coune,False,8616,01,F,1767,P,1815.0
6118,Mars,True,F/1767/P,55 Cancri e,20.0,False,0.0,0.0,0.0,0.0,0.0,Skies Coune,True,8616,02,F,1767,P,0.0
6119,Earth,False,F/1768/P,TRAPPIST-1e,21.0,False,11.0,1475.0,0.0,0.0,0.0,Jeroy Cartiz,True,8617,01,F,1768,P,1486.0
6120,Europa,False,B/336/S,55 Cancri e,18.0,False,0.0,694.0,0.0,0.0,1370.0,Hallux Resendent,False,8618,01,B,336,S,2064.0
6121,Europa,True,B/336/S,TRAPPIST-1e,16.0,False,0.0,0.0,0.0,0.0,0.0,Jihonon Resendent,True,8618,02,B,336,S,0.0
6122,Europa,False,E/566/S,TRAPPIST-1e,47.0,False,187.0,268.0,977.0,3441.0,236.0,Mardach Heermy,False,8619,01,E,566,S,5109.0
6123,Mars,False,F/1659/S,TRAPPIST-1e,35.0,True,1234.0,35.0,7.0,0.0,0.0,Cinets Crité,False,8620,01,F,1659,S,1276.0
6124,Earth,False,F/1661/S,TRAPPIST-1e,46.0,False,135.0,0.0,0.0,0.0,928.0,Penne Kramorry,False,8624,01,F,1661,S,1063.0
6125,Earth,False,F/1770/P,TRAPPIST-1e,26.0,False,1.0,0.0,1.0,15.0,854.0,Alber Corman,False,8626,01,F,1770,P,871.0
6126,Earth,False,F/1664/S,PSO J318.5-22,49.0,False,0.0,18.0,0.0,0.0,686.0,Enry Johnsondez,False,8628,01,F,1664,S,704.0
6127,Earth,True,G/1391/S,TRAPPIST-1e,28.0,False,0.0,0.0,0.0,0.0,0.0,Royce Hamberterry,True,8629,01,G,1391,S,0.0
6128,Mars,True,E/553/P,TRAPPIST-1e,37.0,False,0.0,0.0,0.0,0.0,0.0,Denuts Stité,False,8631,01,E,553,P,0.0
6129,Earth,False,G/1392/S,TRAPPIST-1e,38.0,False,1739.0,0.0,0.0,83.0,0.0,Wenny Hurchez,False,8634,01,G,1392,S,1822.0
6130,Earth,False,E/554/P,TRAPPIST-1e,18.0,False,224.0,0.0,0.0,0.0,1384.0,Joanry Welles,False,8635,01,E,554,P,1608.0
6131,Mars,True,F/1772/P,TRAPPIST-1e,55.0,False,0.0,0.0,0.0,0.0,0.0,Panzel Ruity,True,8636,01,F,1772,P,0.0
6132,Mars,False,F/1773/P,TRAPPIST-1e,25.0,False,987.0,0.0,6221.0,141.0,0.0,Varz Spien,True,8637,02,F,1773,P,7349.0
6133,Earth,True,G/1402/P,TRAPPIST-1e,22.0,False,0.0,0.0,0.0,0.0,0.0,Therta Holliams,False,8638,01,G,1402,P,0.0
6134,Earth,False,G/1402/P,TRAPPIST-1e,4.0,False,0.0,0.0,0.0,0.0,0.0,Janee Holliams,True,8638,02,G,1402,P,0.0
6135,Earth,False,G/1402/P,55 Cancri e,3.0,False,0.0,0.0,0.0,0.0,0.0,Britta Holliams,True,8638,03,G,1402,P,0.0
6136,Mars,True,E/567/S,TRAPPIST-1e,21.0,False,0.0,0.0,0.0,0.0,0.0,Wifts Berle,False,8639,01,E,567,S,0.0
6137,Mars,False,D/260/S,TRAPPIST-1e,24.0,False,1455.0,2207.0,163.0,2354.0,0.0,Cruts Berle,False,8639,02,D,260,S,6179.0
6138,Mars,False,F/1667/S,TRAPPIST-1e,3.0,False,0.0,0.0,0.0,0.0,0.0,Cint Mille,True,8641,01,F,1667,S,0.0
6139,Mars,False,F/1667/S,TRAPPIST-1e,19.0,False,1146.0,0.0,3.0,0.0,0.0,Conth Mille,False,8641,02,F,1667,S,1149.0
6140,Mars,True,F/1667/S,TRAPPIST-1e,22.0,False,0.0,0.0,0.0,0.0,0.0,Pech Mille,True,8641,03,F,1667,S,0.0
6141,Earth,False,F/1774/P,PSO J318.5-22,20.0,False,0.0,4.0,0.0,0.0,625.0,Yolace Berreranks,False,8642,01,F,1774,P,629.0
6142,Mars,False,F/1775/P,TRAPPIST-1e,18.0,False,2048.0,0.0,2.0,848.0,0.0,Dow Ramad,False,8643,01,F,1775,P,2898.0
6143,Earth,False,F/1668/S,TRAPPIST-1e,27.0,False,20.0,0.0,11.0,0.0,848.0,Shawne Dunnisey,False,8644,01,F,1668,S,879.0
6144,Earth,False,F/1668/S,TRAPPIST-1e,29.0,False,0.0,0.0,0.0,0.0,1972.0,Ninaha Dunnisey,False,8644,02,F,1668,S,1972.0
6145,Earth,False,F/1776/P,55 Cancri e,23.0,False,1.0,26.0,1908.0,318.0,0.0,Herita Arneras,True,8645,01,F,1776,P,2253.0
6146,Europa,True,C/325/S,TRAPPIST-1e,48.0,False,0.0,0.0,0.0,0.0,0.0,Neutrak Vertfull,True,8646,01,C,325,S,0.0
6147,Europa,False,C/325/S,TRAPPIST-1e,32.0,False,0.0,1285.0,0.0,3030.0,334.0,Enifik Vertfull,False,8646,02,C,325,S,4649.0
6148,Europa,True,C/325/S,TRAPPIST-1e,55.0,False,0.0,0.0,0.0,0.0,0.0,Atonon Vertfull,True,8646,03,C,325,S,0.0
6149,Europa,False,C/325/S,55 Cancri e,49.0,False,3.0,1108.0,2.0,5775.0,1964.0,Chamark Vertfull,False,8646,04,C,325,S,8852.0
6150,Earth,True,G/1404/P,TRAPPIST-1e,15.0,False,0.0,0.0,0.0,0.0,0.0,Artis Weberton,True,8650,01,G,1404,P,0.0
6151,Earth,True,G/1393/S,TRAPPIST-1e,50.0,False,0.0,0.0,0.0,0.0,0.0,Racily Bairdyork,True,8653,01,G,1393,S,0.0
6152,Earth,False,F/1779/P,TRAPPIST-1e,35.0,False,777.0,0.0,23.0,0.0,61.0,Jeresa Noelan,False,8654,01,F,1779,P,861.0
6153,Europa,False,A/103/S,TRAPPIST-1e,29.0,False,0.0,4455.0,0.0,1663.0,4435.0,Antinon Imparmle,False,8656,01,A,103,S,10553.0
6154,Europa,False,A/103/S,55 Cancri e,38.0,True,0.0,1298.0,0.0,1841.0,1547.0,Almino Rotter,False,8656,02,A,103,S,4686.0
6155,Europa,True,A/103/S,55 Cancri e,29.0,True,0.0,0.0,0.0,0.0,0.0,Eltares Imparmle,True,8656,03,A,103,S,0.0
6156,Mars,False,F/1780/P,TRAPPIST-1e,39.0,False,200.0,0.0,1083.0,65.0,0.0,Caish Harta,True,8657,01,F,1780,P,1348.0
6157,Mars,False,E/568/S,TRAPPIST-1e,49.0,False,0.0,1.0,1364.0,226.0,0.0,Ney Forne,True,8658,01,E,568,S,1591.0
6158,Mars,False,F/1673/S,TRAPPIST-1e,39.0,False,345.0,0.0,848.0,0.0,116.0,Batech Forne,False,8658,02,F,1673,S,1309.0
6159,Earth,False,F/1781/P,TRAPPIST-1e,19.0,False,125.0,556.0,23.0,0.0,0.0,Coley Ryanglasey,True,8659,01,F,1781,P,704.0
6160,Earth,False,F/1675/S,TRAPPIST-1e,19.0,False,886.0,0.0,0.0,1587.0,12.0,Herina Pierry,False,8661,01,F,1675,S,2485.0
6161,Earth,False,G/1394/S,TRAPPIST-1e,14.0,False,450.0,4791.0,896.0,0.0,0.0,Fery Hurchrisong,True,8663,01,G,1394,S,6137.0
6162,Earth,False,G/1395/S,TRAPPIST-1e,40.0,False,909.0,0.0,0.0,0.0,0.0,Loisey Hallahaney,False,8664,01,G,1395,S,909.0
6163,Mars,True,F/1783/P,TRAPPIST-1e,6.0,False,0.0,0.0,0.0,0.0,0.0,Mall Rapie,True,8668,01,F,1783,P,0.0
6164,Mars,False,D/269/P,TRAPPIST-1e,41.0,False,806.0,16.0,125.0,1008.0,0.0,Mulk Rapie,False,8668,02,D,269,P,1955.0
6165,Mars,False,E/556/P,TRAPPIST-1e,37.0,False,0.0,0.0,0.0,0.0,0.0,Toat Rapie,False,8668,03,E,556,P,0.0
6166,Earth,False,F/1677/S,TRAPPIST-1e,31.0,False,949.0,0.0,22.0,0.0,0.0,Morrie Cartiz,False,8669,01,F,1677,S,971.0
6167,Earth,False,G/1397/S,TRAPPIST-1e,8.0,False,0.0,0.0,0.0,0.0,0.0,Craine Cartiz,False,8669,02,G,1397,S,0.0
6168,Earth,False,F/1677/S,TRAPPIST-1e,55.0,False,506.0,0.0,456.0,0.0,0.0,Leence Cartiz,False,8669,03,F,1677,S,962.0
6169,Earth,True,G/1398/S,PSO J318.5-22,16.0,False,0.0,0.0,0.0,0.0,0.0,Evenna Williotters,True,8670,01,G,1398,S,0.0
6170,Europa,False,A/90/P,55 Cancri e,29.0,False,1.0,764.0,1.0,265.0,1539.0,Avijava Ticagent,True,8671,01,A,90,P,2570.0
6171,Earth,False,G/1406/P,TRAPPIST-1e,40.0,False,21.0,155.0,0.0,267.0,0.0,Cary Rilley,False,8672,01,G,1406,P,443.0
6172,Mars,False,F/1784/P,TRAPPIST-1e,21.0,False,4924.0,0.0,49.0,2.0,0.0,Gra Resty,False,8674,01,F,1784,P,4975.0
6173,Mars,False,F/1787/P,TRAPPIST-1e,34.0,False,368.0,499.0,1729.0,0.0,2.0,Colde Derry,False,8681,01,F,1787,P,2598.0
6174,Mars,False,F/1787/P,TRAPPIST-1e,1.0,False,0.0,0.0,0.0,0.0,0.0,Rionk Facle,True,8681,02,F,1787,P,0.0
6175,Mars,False,F/1787/P,TRAPPIST-1e,1.0,False,0.0,0.0,0.0,0.0,0.0,Totax Derry,True,8681,03,F,1787,P,0.0
6176,Earth,False,F/1679/S,PSO J318.5-22,42.0,False,51.0,6.0,87.0,21.0,404.0,Dandra Prinson,False,8683,01,F,1679,S,569.0
6177,Earth,False,F/1788/P,TRAPPIST-1e,18.0,False,1.0,1.0,0.0,226.0,488.0,Carly Meleon,False,8684,01,F,1788,P,716.0
6178,Earth,True,G/1400/S,55 Cancri e,21.0,False,0.0,0.0,0.0,0.0,0.0,Ren Midtt,True,8685,01,G,1400,S,0.0
6179,Earth,True,G/1409/P,PSO J318.5-22,18.0,False,0.0,0.0,0.0,0.0,0.0,Thewis Pierry,False,8691,01,G,1409,P,0.0
6180,Earth,True,G/1410/P,PSO J318.5-22,27.0,False,0.0,0.0,0.0,0.0,0.0,Juanna Buckson,True,8693,01,G,1410,P,0.0
6181,Earth,True,G/1411/P,TRAPPIST-1e,13.0,False,0.0,0.0,0.0,0.0,0.0,Wenise Lunapperts,True,8694,01,G,1411,P,0.0
6182,Earth,False,G/1411/P,TRAPPIST-1e,10.0,False,0.0,0.0,0.0,0.0,0.0,Dixiel Lunapperts,False,8694,02,G,1411,P,0.0
6183,Earth,True,G/1411/P,TRAPPIST-1e,8.0,False,0.0,0.0,0.0,0.0,0.0,Reneen Lunapperts,False,8694,03,G,1411,P,0.0
6184,Mars,False,F/1683/S,TRAPPIST-1e,40.0,False,76.0,0.0,1169.0,0.0,64.0,Apench Seen,True,8695,01,F,1683,S,1309.0
6185,Europa,True,C/326/S,PSO J318.5-22,35.0,False,0.0,0.0,0.0,0.0,0.0,Bahoton Alvesssidy,True,8696,01,C,326,S,0.0
6186,Mars,False,F/1684/S,TRAPPIST-1e,13.0,False,217.0,7.0,928.0,0.0,728.0,Mose Teake,False,8700,01,F,1684,S,1880.0
6187,Mars,False,F/1789/P,55 Cancri e,19.0,False,203.0,0.0,172.0,1460.0,151.0,Hammet Rekle,False,8701,01,F,1789,P,1986.0
6188,Earth,False,F/1685/S,TRAPPIST-1e,44.0,False,84.0,0.0,308.0,0.0,1179.0,Lynnie Simpsonks,False,8703,01,F,1685,S,1571.0
6189,Earth,False,G/1413/P,PSO J318.5-22,28.0,False,679.0,0.0,0.0,0.0,0.0,Annard Jacostaffey,False,8708,01,G,1413,P,679.0
6190,Earth,False,F/1687/S,TRAPPIST-1e,36.0,False,0.0,98.0,456.0,277.0,70.0,Sallie Cartyernan,False,8709,01,F,1687,S,901.0
6191,Mars,False,D/270/P,TRAPPIST-1e,50.0,False,1584.0,0.0,36.0,104.0,0.0,Park Mad,True,8714,01,D,270,P,1724.0
6192,Earth,False,F/1793/P,PSO J318.5-22,20.0,False,426.0,0.0,220.0,2.0,0.0,Rankie Graneyes,False,8716,01,F,1793,P,648.0
6193,Earth,False,F/1689/S,TRAPPIST-1e,38.0,False,139.0,9.0,0.0,0.0,582.0,Nelley Freevenson,False,8717,01,F,1689,S,730.0
6194,Europa,False,A/104/S,TRAPPIST-1e,33.0,True,0.0,3076.0,0.0,3.0,994.0,Naslon Invebodene,False,8719,01,A,104,S,4073.0
6195,Europa,False,A/104/S,55 Cancri e,54.0,False,0.0,1821.0,2370.0,949.0,46.0,Astrak Alcemblery,False,8719,02,A,104,S,5186.0
6196,Earth,False,F/1690/S,55 Cancri e,23.0,False,0.0,247.0,1063.0,36.0,0.0,Enrie Bartines,True,8720,01,F,1690,S,1346.0
6197,Europa,True,B/337/S,55 Cancri e,65.0,False,0.0,0.0,0.0,0.0,0.0,Mariton Tronsive,True,8721,01,B,337,S,0.0
6198,Mars,True,E/558/P,TRAPPIST-1e,51.0,False,0.0,0.0,0.0,0.0,0.0,Cherry Pine,False,8722,01,E,558,P,0.0
6199,Mars,False,E/558/P,TRAPPIST-1e,36.0,False,2002.0,0.0,10.0,87.0,0.0,Triple Pine,False,8722,02,E,558,P,2099.0
6200,Earth,False,F/1794/P,TRAPPIST-1e,38.0,False,32.0,1163.0,0.0,52.0,1935.0,Aleen Traverdy,False,8723,01,F,1794,P,3182.0
6201,Earth,False,F/1797/P,55 Cancri e,28.0,False,34.0,0.0,0.0,0.0,658.0,Hencey Bulliamoses,False,8727,01,F,1797,P,692.0
6202,Earth,False,G/1416/P,TRAPPIST-1e,55.0,False,694.0,0.0,1.0,87.0,0.0,Eilan Fulloydez,False,8728,02,G,1416,P,782.0
6203,Earth,False,F/1798/P,TRAPPIST-1e,23.0,False,1254.0,0.0,45.0,0.0,0.0,Fanna Fulloydez,False,8728,03,F,1798,P,1299.0
6204,Earth,False,F/1798/P,PSO J318.5-22,38.0,False,647.0,23.0,1.0,0.0,0.0,Ginald Fulloydez,False,8728,04,F,1798,P,671.0
6205,Earth,True,G/1416/P,55 Cancri e,18.0,False,0.0,0.0,0.0,0.0,0.0,Weslie Fulloydez,True,8728,05,G,1416,P,0.0
6206,Earth,True,G/1416/P,PSO J318.5-22,32.0,False,0.0,0.0,0.0,0.0,0.0,Kendy Fulloydez,False,8728,06,G,1416,P,0.0
6207,Earth,False,G/1416/P,TRAPPIST-1e,62.0,False,0.0,592.0,164.0,0.0,0.0,Franda Fulloydez,True,8728,08,G,1416,P,756.0
6208,Europa,False,E/559/P,TRAPPIST-1e,66.0,False,354.0,2639.0,0.0,1180.0,0.0,Alhaino Rewmid,False,8729,01,E,559,P,4173.0
6209,Earth,False,F/1691/S,TRAPPIST-1e,19.0,False,193.0,251.0,0.0,165.0,0.0,Lestie Jacostaffey,False,8732,01,F,1691,S,609.0
6210,Earth,False,F/1799/P,TRAPPIST-1e,20.0,False,227.0,0.0,1.0,0.0,707.0,Glasey Ryanglasey,False,8735,01,F,1799,P,935.0
6211,Mars,True,F/1800/P,TRAPPIST-1e,18.0,False,0.0,0.0,0.0,0.0,0.0,Meal Pota,True,8736,01,F,1800,P,0.0
6212,Europa,True,A/91/P,TRAPPIST-1e,14.0,False,0.0,0.0,0.0,0.0,0.0,Neutrak Alaring,True,8741,01,A,91,P,0.0
6213,Europa,False,A/91/P,55 Cancri e,49.0,False,0.0,3853.0,0.0,245.0,178.0,Grasath Alaring,True,8741,02,A,91,P,4276.0
6214,Europa,False,A/91/P,TRAPPIST-1e,49.0,False,4.0,44.0,1401.0,1043.0,0.0,Hyaduma Stichseary,False,8741,03,A,91,P,2492.0
6215,Earth,False,E/570/S,TRAPPIST-1e,53.0,False,1613.0,0.0,0.0,0.0,7.0,Jilly Holton,False,8744,01,E,570,S,1620.0
6216,Mars,False,E/562/P,TRAPPIST-1e,31.0,False,947.0,83.0,19.0,0.0,0.0,Risps Cuche,False,8749,01,E,562,P,1049.0
6217,Earth,False,F/1804/P,TRAPPIST-1e,18.0,False,24.0,753.0,0.0,0.0,0.0,Eriey Carlsonney,False,8750,01,F,1804,P,777.0
6218,Earth,False,F/1694/S,TRAPPIST-1e,24.0,False,0.0,0.0,124.0,4.0,471.0,Byront Weavesend,False,8751,01,F,1694,S,599.0
6219,Mars,False,D/272/P,TRAPPIST-1e,35.0,False,2758.0,0.0,1.0,0.0,0.0,Koops Strad,False,8752,01,D,272,P,2759.0
6220,Earth,False,F/1805/P,TRAPPIST-1e,27.0,False,0.0,0.0,0.0,545.0,89.0,Lynnee Sellentry,False,8753,01,F,1805,P,634.0
6221,Earth,False,F/1805/P,TRAPPIST-1e,38.0,False,22.0,9.0,40.0,732.0,0.0,Garyan Sellentry,False,8753,02,F,1805,P,803.0
6222,Earth,False,F/1805/P,TRAPPIST-1e,23.0,False,0.0,0.0,9.0,69.0,1157.0,Min Sellentry,False,8753,03,F,1805,P,1235.0
6223,Europa,True,D/265/S,55 Cancri e,38.0,False,0.0,0.0,0.0,0.0,0.0,Ionons Alvercal,True,8755,01,D,265,S,0.0
6224,Earth,False,G/1409/S,TRAPPIST-1e,28.0,False,1.0,1484.0,210.0,0.0,5.0,Vine Danielps,True,8757,01,G,1409,S,1700.0
6225,Mars,False,F/1695/S,TRAPPIST-1e,25.0,False,520.0,0.0,139.0,0.0,77.0,Tart Chate,False,8759,01,F,1695,S,736.0
6226,Mars,False,F/1695/S,TRAPPIST-1e,45.0,False,74.0,0.0,0.0,1130.0,22.0,Crios Chate,False,8759,02,F,1695,S,1226.0
6227,Earth,False,G/1410/S,TRAPPIST-1e,30.0,False,32.0,180.0,497.0,0.0,99.0,Benry Cardner,True,8762,01,G,1410,S,808.0
6228,Mars,True,F/1697/S,55 Cancri e,25.0,False,0.0,0.0,0.0,0.0,0.0,Zers Gene,True,8764,01,F,1697,S,0.0
6229,Mars,True,F/1807/P,TRAPPIST-1e,24.0,False,0.0,0.0,0.0,0.0,0.0,Fles Mine,True,8766,01,F,1807,P,0.0
6230,Mars,False,F/1700/S,TRAPPIST-1e,44.0,False,1.0,0.0,2080.0,11.0,0.0,Chon Ches,True,8769,01,F,1700,S,2092.0
6231,Earth,False,F/1808/P,TRAPPIST-1e,6.0,False,0.0,0.0,0.0,0.0,0.0,Hughan Waderoachez,False,8770,01,F,1808,P,0.0
6232,Earth,True,F/1808/P,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,Walley Waderoachez,True,8770,02,F,1808,P,0.0
6233,Earth,False,F/1808/P,TRAPPIST-1e,37.0,False,0.0,0.0,11.0,1028.0,7.0,Sandie Morgerson,False,8770,04,F,1808,P,1046.0
6234,Earth,False,F/1808/P,TRAPPIST-1e,15.0,False,0.0,912.0,82.0,5.0,0.0,Millia Morgerson,False,8770,05,F,1808,P,999.0
6235,Earth,False,F/1808/P,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,Nadie Waderoachez,True,8770,06,F,1808,P,0.0
6236,Earth,False,F/1808/P,TRAPPIST-1e,17.0,False,0.0,810.0,66.0,0.0,0.0,Raque Waderoachez,True,8770,07,F,1808,P,876.0
6237,Earth,False,G/1421/P,TRAPPIST-1e,58.0,False,0.0,805.0,3.0,3.0,0.0,Ebonya Boyersons,False,8771,01,G,1421,P,811.0
6238,Mars,False,D/274/P,TRAPPIST-1e,29.0,False,257.0,0.0,782.0,8.0,3.0,Gorn Ica,False,8773,01,D,274,P,1050.0
6239,Earth,True,G/1412/S,TRAPPIST-1e,24.0,False,0.0,0.0,0.0,0.0,0.0,Jennyn Gentledges,True,8774,01,G,1412,S,0.0
6240,Earth,False,E/574/S,TRAPPIST-1e,40.0,False,0.0,0.0,286.0,6.0,570.0,Winia Headardyer,True,8776,01,E,574,S,862.0
6241,Earth,False,G/1414/S,TRAPPIST-1e,30.0,False,0.0,114.0,0.0,726.0,67.0,Dory Bryangton,False,8780,01,G,1414,S,907.0
6242,Earth,False,G/1415/S,TRAPPIST-1e,20.0,False,0.0,91.0,2.0,623.0,93.0,Kencey Flowensley,False,8781,01,G,1415,S,809.0
6243,Mars,True,D/276/P,TRAPPIST-1e,36.0,False,0.0,0.0,0.0,0.0,0.0,Graw Wate,True,8783,02,D,276,P,0.0
6244,Earth,False,G/1422/P,TRAPPIST-1e,4.0,False,0.0,0.0,0.0,0.0,0.0,Caseya Llobsoney,True,8785,02,G,1422,P,0.0
6245,Europa,True,B/284/P,55 Cancri e,59.0,False,0.0,0.0,0.0,0.0,0.0,Sadir Fringearty,True,8786,01,B,284,P,0.0
6246,Earth,False,G/1417/S,55 Cancri e,4.0,False,0.0,0.0,0.0,0.0,0.0,Hollie Cartez,False,8789,01,G,1417,S,0.0
6247,Earth,False,E/576/S,TRAPPIST-1e,23.0,False,0.0,565.0,0.0,35.0,188.0,Monard Cartez,True,8789,02,E,576,S,788.0
6248,Europa,False,D/277/P,55 Cancri e,25.0,False,698.0,4978.0,0.0,146.0,0.0,Charaz Fawnsive,True,8790,01,D,277,P,5822.0
6249,Earth,False,F/1812/P,PSO J318.5-22,20.0,False,0.0,571.0,82.0,0.0,0.0,Jerrye Meleon,False,8791,01,F,1812,P,653.0
6250,Earth,False,E/563/P,TRAPPIST-1e,22.0,False,0.0,0.0,637.0,0.0,50.0,Rence Slatessen,True,8794,01,E,563,P,687.0
6251,Earth,False,G/1418/S,TRAPPIST-1e,6.0,False,0.0,0.0,0.0,0.0,0.0,Daisya Traverdy,True,8796,01,G,1418,S,0.0
6252,Earth,False,F/1704/S,TRAPPIST-1e,14.0,False,588.0,144.0,1.0,0.0,168.0,Hillie Jorden,False,8796,02,F,1704,S,901.0
6253,Earth,True,G/1418/S,TRAPPIST-1e,4.0,False,0.0,0.0,0.0,0.0,0.0,Gailia Jorden,False,8796,04,G,1418,S,0.0
6254,Earth,False,F/1704/S,TRAPPIST-1e,37.0,False,63.0,0.0,0.0,0.0,661.0,Berna Jorden,False,8796,05,F,1704,S,724.0
6255,Earth,False,F/1704/S,TRAPPIST-1e,14.0,False,0.0,1427.0,148.0,0.0,7.0,Felice Traverdy,True,8796,06,F,1704,S,1582.0
6256,Earth,False,F/1704/S,TRAPPIST-1e,34.0,False,14.0,748.0,0.0,41.0,0.0,Stene Bakerson,True,8796,07,F,1704,S,803.0
6257,Earth,True,G/1418/S,55 Cancri e,3.0,False,0.0,0.0,0.0,0.0,0.0,Dondy Traverdy,True,8796,08,G,1418,S,0.0
6258,Earth,False,F/1705/S,PSO J318.5-22,18.0,False,0.0,3.0,110.0,588.0,0.0,Julies Bradamss,False,8797,01,F,1705,S,701.0
6259,Earth,False,F/1706/S,TRAPPIST-1e,27.0,False,1771.0,0.0,242.0,0.0,37.0,Guyl Mcculley,False,8798,01,F,1706,S,2050.0
6260,Earth,False,G/1419/S,TRAPPIST-1e,19.0,False,0.0,0.0,855.0,11.0,42.0,Rossie Boltond,True,8799,01,G,1419,S,908.0
6261,Earth,False,F/1707/S,TRAPPIST-1e,37.0,False,10.0,557.0,51.0,83.0,0.0,Justie Vincenton,False,8801,01,F,1707,S,701.0
6262,Europa,True,D/266/S,TRAPPIST-1e,29.0,False,0.0,0.0,0.0,0.0,0.0,Nunkibi Unsible,True,8802,01,D,266,S,0.0
6263,Earth,False,F/1815/P,PSO J318.5-22,37.0,False,570.0,0.0,7.0,107.0,0.0,Elindy Rasmussony,False,8805,01,F,1815,P,684.0
6264,Mars,False,F/1708/S,TRAPPIST-1e,32.0,False,81.0,0.0,1363.0,0.0,0.0,Shood Clake,True,8806,01,F,1708,S,1444.0
6265,Earth,False,G/1420/S,PSO J318.5-22,22.0,False,0.0,0.0,0.0,617.0,0.0,Marix Polliamposs,False,8807,01,G,1420,S,617.0
6266,Earth,False,F/1816/P,TRAPPIST-1e,38.0,False,0.0,2532.0,0.0,204.0,0.0,Pristy Folemonley,True,8808,01,F,1816,P,2736.0
6267,Earth,False,F/1817/P,TRAPPIST-1e,24.0,False,0.0,0.0,0.0,2019.0,117.0,Blance Cooperkins,False,8809,01,F,1817,P,2136.0
6268,Earth,False,E/577/S,PSO J318.5-22,63.0,False,0.0,0.0,80.0,0.0,2322.0,Karley Goods,False,8811,01,E,577,S,2402.0
6269,Mars,True,E/564/P,TRAPPIST-1e,23.0,False,0.0,0.0,0.0,0.0,0.0,Bar Part,False,8812,01,E,564,P,0.0
6270,Earth,False,F/1818/P,55 Cancri e,20.0,False,0.0,0.0,0.0,335.0,957.0,Frey Tranklinay,False,8815,01,F,1818,P,1292.0
6271,Europa,True,B/340/S,55 Cancri e,15.0,False,0.0,0.0,0.0,0.0,0.0,Merops Diouselt,True,8816,03,B,340,S,0.0
6272,Europa,True,B/340/S,55 Cancri e,29.0,False,0.0,0.0,0.0,0.0,0.0,Astab Diouselt,True,8816,04,B,340,S,0.0
6273,Earth,False,G/1426/P,TRAPPIST-1e,19.0,False,586.0,10.0,0.0,30.0,0.0,Yola Mirezavis,False,8817,01,G,1426,P,626.0
6274,Earth,True,G/1427/P,PSO J318.5-22,28.0,False,0.0,0.0,0.0,0.0,0.0,Andyn Ballocks,True,8818,01,G,1427,P,0.0
6275,Earth,False,G/1428/P,TRAPPIST-1e,44.0,False,857.0,0.0,1.0,8.0,17.0,Almary Sancasey,False,8819,01,G,1428,P,883.0
6276,Earth,True,G/1429/P,TRAPPIST-1e,13.0,False,0.0,0.0,0.0,0.0,0.0,Isaacy Hahnstoneal,True,8820,01,G,1429,P,0.0
6277,Earth,False,E/565/P,TRAPPIST-1e,45.0,False,198.0,454.0,1.0,0.0,4.0,Heremy Lewinez,True,8821,01,E,565,P,657.0
6278,Europa,False,A/92/P,55 Cancri e,25.0,False,0.0,145.0,1359.0,492.0,205.0,Taram Spopting,False,8822,01,A,92,P,2201.0
6279,Mars,True,F/1710/S,TRAPPIST-1e,19.0,False,0.0,0.0,0.0,0.0,0.0,Stax Jamad,True,8823,01,F,1710,S,0.0
6280,Earth,False,F/1819/P,TRAPPIST-1e,29.0,False,128.0,0.0,130.0,132.0,473.0,Ruthy Whiters,False,8824,01,F,1819,P,863.0
6281,Earth,True,G/1422/S,55 Cancri e,21.0,False,0.0,0.0,0.0,0.0,0.0,Iree Halexandez,True,8825,01,G,1422,S,0.0
6282,Europa,False,C/290/P,55 Cancri e,13.0,False,1212.0,4485.0,0.0,4016.0,57.0,Marin Hednigic,False,8826,01,C,290,P,9770.0
6283,Europa,False,C/290/P,55 Cancri e,25.0,False,1369.0,310.0,3.0,4502.0,377.0,Nusakab Hednigic,False,8826,02,C,290,P,6561.0
6284,Europa,False,C/290/P,TRAPPIST-1e,46.0,False,1384.0,229.0,0.0,1572.0,1.0,Aston Hednigic,False,8826,03,C,290,P,3186.0
6285,Earth,False,F/1820/P,55 Cancri e,37.0,False,88.0,0.0,719.0,88.0,0.0,Rickie Mclarseney,True,8827,01,F,1820,P,895.0
6286,Mars,False,E/578/S,TRAPPIST-1e,29.0,False,230.0,0.0,1404.0,464.0,0.0,Rankes Vloaf,False,8830,01,E,578,S,2098.0
6287,Mars,True,F/1712/S,TRAPPIST-1e,21.0,False,0.0,0.0,0.0,0.0,0.0,Pon Vloaf,True,8830,02,F,1712,S,0.0
